x_values,y_values
-212.28070175438597,0.14251375944434957
-405.2631578947369,-9.926669901692954
222.80701754385962,1.0897815704953715
124.56140350877183,-4.120607634827744
-152.63157894736844,-6.129469350216468
-587.719298245614,-13.998623907045923
205.26315789473676,3.530598318297494
-468.42105263157896,-8.105016228825374
591.2280701754385,-21.07093672133034
-184.21052631578948,-5.38962873769996
349.1228070175439,-3.4659686245745585
236.8421052631578,-2.821244847775057
370.1754385964912,-3.1231503809972674
-436.8421052631579,-7.435531079681537
500.0,-17.167321132474903
-654.3859649122807,-15.685144335697075
-222.80701754385967,-5.1081700833599495
338.59649122807014,-4.872503150897379
-471.9298245614035,-8.882652034612915
1.7543859649122169,0.6593993108122401
503.50877192982443,-16.713210309387616
556.140350877193,-5.928705386994378
647.3684210526314,-26.75240797690245
443.859649122807,-15.942656523244516
-229.82456140350882,-7.810123443443088
282.45614035087715,-10.876380552628572
528.0701754385964,
-475.43859649122805,-13.62011815636785
-314.03508771929825,-3.498405050679538
-85.96491228070181,
-671.9298245614035,-24.978014946095637
-240.35087719298247,0.3267859606802597
689.4736842105262,-21.51613916954663
-531.578947368421,-12.512457630723434
615.7894736842104,-19.824583918883828
-29.824561403508824,2.706150887870953
-19.29824561403518,3.32364426887402
419.29824561403507,
-545.6140350877193,
159.64912280701753,-4.21666245626688
-678.9473684210526,-22.65019148110553
-54.38596491228077,2.303483644127212
629.8245614035086,
-43.859649122807014,-5.458574982615358
608.7719298245613,-19.141108213608113
-247.36842105263162,-1.916778771937159
240.35087719298235,-3.467137141349297
26.315789473684163,2.8192630262613076
-128.0701754385965,-0.5510012794449036
-507.0175438596491,
-156.140350877193,-4.408146152445757
-163.15789473684208,-2.600976366536642
317.54385964912274,-7.4419683102689005
92.98245614035079,
57.8947368421052,-2.7600586275949026
668.421052631579,-25.275121889469595
-135.0877192982457,-4.746010101072154
-549.1228070175439,-14.590699928777065
700.0,-20.01915691406536
-110.52631578947376,
303.50877192982455,-3.938728005904072
-605.2631578947369,-14.975350618581954
-131.57894736842104,-8.463050911590738
254.38596491228066,-8.542133583790175
-170.1754385964913,
524.561403508772,-5.9125951024925465
173.68421052631572,-2.832095599582023
570.1754385964912,-19.075298820261942
580.7017543859649,-19.366004673608515
-615.7894736842105,-19.968999500518933
450.8771929824561,-9.64567892554639
-454.3859649122807,-9.22830983229946
-443.859649122807,-9.641940049116608
177.19298245614027,-2.121770569112667
15.78947368421052,-2.7388117707880912
457.8947368421052,
510.52631578947353,-15.091965121584488
-121.0526315789474,-1.9144888435749394
-271.9298245614035,-8.6080391798335
321.0526315789473,-0.0924948959822196
-71.9298245614035,-3.158587264600457
-1.7543859649123306,-3.300382241249568
54.385964912280656,-0.6075806817633325
-689.4736842105264,-24.521712760858406
-359.6491228070176,-10.63806535770951
8.771929824561312,2.1842949530909954
314.0350877192982,-2.221341552664266
601.7543859649122,-15.561688453755947
682.4561403508771,
468.42105263157896,
250.8771929824561,-8.937506482600709
-166.66666666666674,2.139967901448253
64.9122807017543,-2.4706950907841545
271.9298245614035,-0.6511956112438335
-82.45614035087726,-6.501295370048235
-570.1754385964912,-13.019566218825913
664.9122807017543,
33.33333333333326,-4.864411977159391
678.9473684210525,-22.18540809925617
-485.96491228070175,
650.8771929824561,
-464.9122807017544,-15.370603134303062
496.49122807017534,-14.558188950695586
-535.0877192982456,
464.9122807017543,-4.324099119682912
-205.26315789473688,
82.45614035087715,-7.621640387536858
-149.1228070175439,-7.508499483942885
296.49122807017534,-4.96865263293929
-573.6842105263158,-16.751432938702493
352.6315789473683,-10.201248623576946
605.2631578947369,-18.491863024924694
-296.49122807017545,
-440.35087719298247,-8.125754398502977
135.0877192982456,-3.0424689571937926
363.1578947368421,-5.419629390544991
-692.9824561403509,-18.709699379571216
507.0175438596491,-7.649502278430338
-282.4561403508772,
-422.8070175438597,-5.760624424484775
-517.5438596491229,-13.73032960352878
-289.47368421052636,-3.715030579712347
212.28070175438586,-2.59831930536547
356.140350877193,-6.473257090978747
-208.77192982456143,0.5073590571831298
-68.42105263157896,6.109958875870105
-107.01754385964921,0.7807304665160283
387.719298245614,-6.614642662400893
517.5438596491229,-11.673264501131621
-219.29824561403512,-7.406856642482957
-447.36842105263156,-21.07248430471072
114.03508771929819,
219.29824561403507,-2.8716931259652307
-478.9473684210526,-4.898428218169694
-300.0,-0.6162325767467095
-201.75438596491233,-3.1422221518881246
-15.78947368421052,-1.1035990700742853
-64.91228070175441,0.9711970899133605
549.1228070175439,-15.896006615238557
103.50877192982455,4.899806700317889
612.280701754386,-18.272915908544714
-415.7894736842105,-15.688114075441524
-243.85964912280707,-5.291666685830486
405.2631578947369,-4.985131989142787
-40.350877192982466,2.487052439641307
531.578947368421,-7.945224798915607
408.7719298245613,-10.674161673825404
573.6842105263156,-20.39267216220266
-345.61403508771934,-7.115526746025198
-194.73684210526318,-13.96836262824486
692.9824561403509,-24.824913230023924
594.7368421052631,-18.893440310459713
71.9298245614035,1.36075538977548
-419.2982456140351,-16.381052744411903
184.21052631578948,-0.7203951328059175
-559.6491228070175,-13.32365350615728
-700.0,-13.470681531214174
36.842105263157805,10.73325706619449
191.22807017543857,-0.49823789849693406
-317.54385964912285,-4.253836998052118
-349.1228070175439,-1.0890168685706914
-124.56140350877195,-3.8319374712040646
61.40350877192975,2.936893642015116
335.0877192982455,-2.340571402253941
-285.96491228070175,-4.141072800208312
-584.2105263157895,-15.994217756593498
-356.140350877193,-13.965742029050675
626.3157894736842,-17.291057887806957
215.78947368421052,-0.8058596348599854
331.57894736842104,-10.48359909909576
152.63157894736833,2.0608703780320066
-657.8947368421053,-19.263265748486322
-335.08771929824564,-11.374977850602807
187.71929824561403,-1.4619166893373934
-538.5964912280701,-14.330015947190672
-254.3859649122807,1.9566659999098652
-408.7719298245614,-8.61318382753677
-50.87719298245622,
566.6666666666665,
-612.280701754386,-21.51103091420434
-682.4561403508771,-17.54441309750763
538.5964912280701,-17.345936630027865
149.12280701754378,5.937148173906213
-377.1929824561404,
-496.49122807017545,-11.675720468289192
-622.8070175438596,-20.913392714462372
675.438596491228,-21.208134329150425
-198.24561403508773,
328.0701754385964,-2.470490373458053
85.9649122807017,4.3204155858054145
-12.280701754385973,-3.3872943840299143
